node_id,name,name_native,birth_year,death_year,styles,locality,wikipedia_url,reason,status
R0062,George Andrews,,,,iogkf|goju-ryu,England,,"[research/] Named on Wikipedia's list of Morio Higaonna's notable students; 8th dan senior instructor in the IOGKF before 2022, then chief instructor for England in the TOGKF. Taught at the 10th TOGKF Budosai, Okinawa 2025.",proposed
R0063,Juichi Kokubo,,,,iogkf|goju-ryu,Peru,,"[research/] Senior student of Morio Higaonna from the Yoyogi dojo period in Tokyo; country chief instructor for Peru in the IOGKF and then in the TOGKF after 2022. Taught at the 10th TOGKF Budosai, Okinawa 2025.",proposed
R0066,Ken Ogawa,,,,goju-ryu,Tokyo,,"[research/] Student of Morio Higaonna from the Tokyo period, with a formidable reputation on the Tokyo karate scene. Killed in an aircraft crash in the United States in the late 1970s. Exact dates not established.",proposed
R0067,James Rousseau,,,,iogkf|goju-ryu,South Africa,,"[research/] Named on Wikipedia's list of Morio Higaonna's notable students. Graded Ernie Molyneux to shodan in 1978, so he is a teacher of a person already prominent in the roster's IOGKF branch.",proposed
R0068,Ernie Molyneux,,,,iogkf|goju-ryu,England,,"[research/] First trained with Morio Higaonna on Higaonna's first visit to England in 1977; shodan 1978 under James Rousseau; graded 2nd 1980, 3rd 1982, 4th 1986, 5th 1991, 6th 1997, 7th 2002, 8th 2012, 9th 2023. One of the three-man IOGKF international executive committee with Tetsuji Nakamura and Henrik Larsen since 2012. Remained with the IOGKF after the 2022 split.",proposed
R0070,Katsuya Yamashiro,,,,iogkf|goju-ryu,"Naha, Okinawa",,"[research/] Began karate at 16 in Uechi-ryu, moved to Gōjū-ryū a few years later, then became a student of Morio Higaonna; also trained extensively under Kazuo Terauchi. Multiple-time full-contact champion in Okinawa. Teaches from the Yamashiro Karate Dojo in Naha and travels widely to teach. Remained with the IOGKF after 2022 and sits among its advisors.",proposed
R0077,Tomoyuki Kato,加藤友幸,1951,,goju-ryu,Tokyo,,"[research/] Successor to An'ichi Miyagi. Recognised as successor in 2007 and took the headship on An'ichi Miyagi's death in 2009. Heads a sō-honbu instructor group that includes Eizaburo Jingu 神宮栄三郎 (sōshihan, 8th dan), Hidetaka Fujimaki 藤巻秀卓 (7th dan), Moritomo Kato 加藤盛友 (kanchō, 6th dan) and overseas branch chiefs Shuji Shimizu 清水修二 (Denmark, 7th dan) and Jan Cech (Czech Republic, 6th dan).",proposed
R0078,Shigetoshi Senaha,,1941,,meibukan|goju-ryu,"Tomigusuku, Okinawa",,"[research/] Entered Meitoku Yagi's dojo in 1958 while at high school and became one of the Meibukan's senior figures: director of the All-Okinawa Karate-dō Association (1967), vice-president of the Okinawa Karate-dō Gōjūkai (1969) and later its president (1987), president of the Okinawa Gōjū-ryū Meibukai (1985-1993) and president of the Tomishiro Bujutsu Kyōkai (1995). Opened his own Meibukan branch dojo in T",proposed
R0079,Toshio Tamano,,1942,,shoreikan|goju-ryu,"born Tokyo; taught New York, then Milan and France",,"[research/] Born in Tokyo on 14 September 1942; began martial arts at nine and entered Seikichi Toguchi's Shorei-kan dojo in Tokyo in 1960. Sent to New York in 1969, where he ran the Shorei-kan USA headquarters at Rockefeller Center for over ten years, then moved to Milan and later France; appointed Toguchi's representative for Europe in 1982. Compiled Toguchi's book 'Okinawan Goju-Ryu: The Fundamentals of Sh",proposed
R0080,Norihiro Yamamoto,,,,shoreikan|goju-ryu,Japan,,"[research/] Chosen as kaichō at the Shorei-kai meeting of October 2004, replacing Haruko Toguchi as head of the school. Dates not established.",proposed
R0082,Ryugo Sakai,,1932,2002,shoreikan|goju-ryu,born Kagoshima prefecture; Okinawa from 1949,,"[research/] Moved to Okinawa with his family in 1949, began Shorin-ryu under Chotoku Omine in 1950 and entered the Gōjū-ryū Karate-dō Kenkyūkai dojo in 1952; one of the earliest students of Seikichi Toguchi when the Shoreikan opened. Later founded the Ryūshinkaikan. Died 2002.",proposed
R0083,Yuzuru Oshiro,,,,shodokan-goju-ryu|goju-ryu,Okinawa,,"[research/] Named by the Okinawa Shodokan Gōjū-ryū Karate Kobudo Federation as the link between Higa Seiko and his son Seikichi Higa on the one hand and Yukitoshi Ishiki, the federation's present saikō shihan, on the other. Dates and kanji not established.",proposed
R0084,Yukitoshi Ishiki,,,,shodokan-goju-ryu|goju-ryu,"Itoman City, Okinawa",,[research/] Present technical head of the Okinawa Shodokan federation in the Higa Seiko line; runs the Shōdōkan Ishiki dojo in Itoman. Dates and kanji not established.,proposed
R0086,Seiichi Fujiwara,,1950,,seiwakai|goju-kai,"Daisen, Akita prefecture, Japan",,"[research/] THE MISSING SUCCESSOR IN THE SEIWAKAI LINE. Began Gōjū-ryū under Gogen Yamaguchi, then trained under Shuji Tasaki from 1974 and became his principal student; inherited the headship of the Seiwakai on Tasaki's death in 2011. Also 8th dan with the JKF Gōjūkai and its executive director, chair of the JKF Gōjūkai overseas committee, head instructor for the Tōhoku region and a former national kumite an",proposed
R0087,Gibu Makoto,儀武誠,,,kobayashi-shorin-ryu,Okinawa,,[research/] Son of Gibu Sokuichi and current head (会派長) of the Okinawa Karate-dō Shōrin-ryū Butokukan Kyōkai. His father's 2012 obituary already singled him out as the successor. Proposed style id shorin-ryu-butokukan.,proposed
R0088,Nohara Kōei,野原耕栄,,,kobayashi-shorin-ryu,Okinawa,,[research/] Hanshi 9th dan. Founded the Okinawa Karate-dō Shōrin-ryū Ryūkyūkan Karate Kobudō Renmei in 1982 and the Zenryū Jissen Karate-dō Kyōkai in 1985. Trained under his father Nohara Kaoru and under Nakazato Shūgorō. Proposed style id shorin-ryu-ryukyukan.,proposed
R0089,Matsuda Hirokazu,松田広和,1971,,kobayashi-shorin-ryu,Okinawa,,"[research/] Kyoshi 8th dan. Kanchō of the Okinawa Shōrin-ryū Karate-dō Myōbukan sōhonbu, having taken the post from his father Matsuda Yoshimasa (roster J0045) in 2022; the prefectural register now lists him as 会派長. Birth year inferred from his stated age of 51 in the 2022/23 Okinawa Times profile, so treat as approximate. Proposed style id shorin-ryu-myobukan.",proposed
R0096,Shiroma Akiyoshi,,1942,,shorin-ryu-shidokan,Okinawa,,[research/] Hanshi 9th dan; began under Iha Seikichi in 1965 and then trained under Miyahira Katsuya. Kanji not established.,proposed
R0098,Mark McCloud,,,,beikoku-shidokan|shorin-ryu-shidokan,United States,,"[research/] Hanshi 9th dan. Co-leads the Beikoku Shidōkan Karatedō Association with Paul Snader following the death of Seikichi Iha on 3 August 2024, per Iha's expressed wishes.",proposed
R0099,Paul Snader,,,,beikoku-shidokan|shorin-ryu-shidokan,United States,,[research/] Hanshi 9th dan. Co-leads the Beikoku Shidōkan Karatedō Association with Mark McCloud after Seikichi Iha's death in August 2024.,proposed
R0100,Higa Kōyū,比嘉康雄,1973,,shorin-ryu-kyudokan,"Naha, Okinawa",,"[research/] Kyoshi 7th dan. Second son of Higa Minoru and grandson-generation of the founder Higa Yūchoku. Kanchō of the Kyūdōkan Izumizaki dojo and secretary-general (事務局長) of the Okinawa Karate and Kobudō Federation that Higa Yūchoku founded in 1982. The Okinawa Prefecture Karate-dō Rengōkai register lists him, not his father, as 会派長 of the Okinawa Shōrin-ryū Karate-dō Kyūdōkan Rengōkai, so he is the operat",proposed
R0101,Higa Yūji,比嘉佑治,,,shorin-ryu-kyudokan,"Naha, Okinawa",,"[research/] 5th dan; second son of the founder Higa Yūchoku. Owns and manages the Kyūdōkan honbu dojo building in Tsuboya, Naha (built 1972). Included as the family line holding the honbu rather than for grade.",proposed
R0102,Patrick Rault,,,,shorin-ryu-kyudokan,France,,[research/] 8th dan; official all-France representative of the Kyūdōkan since September 2008 and appointed an Okinawa civil ambassador in 2014.,proposed
R0103,Iha Mitsutada,伊波光忠,1971,,ryukonkai,Okinawa,,"[research/] Sōhonbu kanchō of the Shudōkan (守道館) within Ryūkyū Kobudō Ryūkonkai, and son of Iha Kōtarō (roster J0036), the Ryūkonkai founder and 2020 designated holder of Okinawan intangible cultural property for kobudō. Teaches the kobudō component at the Kyūdōkan, which is how the Kyūdōkan weapons curriculum is currently transmitted.",proposed
R0104,Yasuharu Makishi,,1939,2013,matsubayashi-ryu,Okinawa,,"[research/] Hanshi 10th dan and long-serving president of the World Matsubayashi-ryū Karate-dō Association, i.e. the office now held by Yoshitaka Taira. Direct senior student of Nagamine Shōshin who ran his own dojo in Okinawa. Distinct from the Shidōkan hanshi Makishi Minoru and from Tetsuo Makishi.",proposed
R0105,Takeshi Tamaki,玉城剛,1940,,matsubayashi-ryu|shogen-ryu,Okinawa,,"[research/] Senior student of Nagamine Shōshin, then of Kensei Taba. Current 会長 of the Shōgen-ryū body, reconstituted in 2014 as the Kokusai Shōgen-ryū Karate-dō Kyōkai after Taba's death. Marked disputed because the Okinawa Prefecture Karate-dō Rengōkai register gives the head of 沖縄松源流空手道協会 as 玉城聰, a different given-name kanji; either there are two men or one of the two records is wrong. Surname 玉城 is read b",proposed
R0107,Iwao Tome,,,,matsubayashi-ryu,"Tomigusuku, Okinawa",,"[research/] Hanshi 9th dan; chief instructor of the Kōdōkan Tome Karate Dojo, the WMKA Tomigusuku branch. The most senior WMKA Okinawa dojo head after Taira and Arakaki.",proposed
R0110,Edward M. Takae,,1926,2010,shorin-ryu-seibukan,"Honuapo, Hawaii, then Tampa, Florida",,"[research/] Stationed in Okinawa in the early 1960s and trained directly under Shimabukuro Zenryō; All-Okinawa Karate Champion 17 May 1964; received a shihan menjo from Zenryō in 1965. Recognised as president of the North American Branch when the International Seibukan Karate-dō Association was constituted at West Chester, Pennsylvania on 8 October 1978, and ran that branch until his death. Teacher of Tim Rod",proposed
R0111,Tim Rodgers,,,,shorin-ryu-seibukan,"Miami, Florida",,"[research/] Ran the Miami Seibukan dojo under the ISKA North American Branch from 1970 to 1996; left in 1997 and co-founded the Okinawa Shōrin-ryū Zentokukai Karatedō Association, serving as its kaichō. Student of Edward Takae. Name also appears as Tim Rogers. Proposed style id zentokukai.",proposed
R0112,Angel Lemus,,,,shorin-ryu-seibukan,United States,,"[research/] Vice-president of the Zentokukai, which he co-founded in 1997. Began Shōrin-ryū under Tim Rodgers at the Miami Seibukan dojo and reached sandan under the ISKA in 1996. Also a published writer on Okinawan karate.",proposed
R0114,Okada Toshirō,岡田俊郎,,,shorin-ryu-seibukan,Japan,,"[research/] Seihanshi 10th dan; sōke of Ryūkyū Shōrin-ryū (琉球少林流) and of Shingetsu Enshin-ryū kobudō, and kaichō of the Gesshinkai, which took NPO status in May 2006 and has district honbu across Japan. Transmission from Shimabukuro Zenryō and Shimabukuro Zenpō in the Kyan Chōtoku line, with further instruction from Shimabuku Tarō and a formal transmission from Nakazato Jōen in 1996. Proposed style id ryukyu-",proposed
R0115,Sakugawa Masanobu,佐久川政信,1949,,shorinji-ryu,Okinawa,,"[research/] Head of the Shōrinji-ryū Senshinkan (千心館) dojo, in the Nakazato Jōen line. Named alongside Shimabukuro Zenpō and Kiyuna Chōkō as the contemporary leaders of the Kyan-derived Shōrin-ryū schools.",proposed
R0116,John Shipes,,,,kenshinkan|matsumura-seito,United States,,"[research/] Hanshi; one of three named directors now leading the All Okinawa Shōrin-ryū Matsumura Seitō (Kenshin Kan) Karate and Kobudō Federation after the death of kaichō Isao Kise on 4 February 2025, with the support of Grand Master Fusei Kise. No single successor was named.",proposed
R0117,Jeff Ader,,,,kenshinkan|matsumura-seito,United States,,[research/] Hanshi; one of the three directors now leading the OSMKKF after Isao Kise's death in February 2025.,proposed
R0118,Loren Engelby,,,,kenshinkan|matsumura-seito,United States,,[research/] Kyoshi; the third of the directors now leading the OSMKKF after Isao Kise's death in February 2025.,proposed
R0119,Norman Small,,,,matsumura-seito,Australia,,"[research/] Direct student of Sōken Hōhan, appointed by him as Australian Director in 1979. The appointment is the one dated organisational act attributed to Sōken in the English record.",proposed
R0121,Seijun Kina,,,,matsumura-seito,Okinawa,,"[research/] Listed among Sōken's senior students. Kanji, dates and any organisational role not established; distinct from Shosei Kina (C00527) and Seikō Kina (J0021) already held.",proposed
R0122,Isao Toma,,,,matsumura-seito,Okinawa,,[research/] Listed among Sōken's senior students. Kanji and dates not established; distinct from Shian Toma (A0020) and Seiki Toma (A0021).,proposed
