kind,what,reason,override_file
node_addition,Michel Wedel (J0184),"[japanese sweep/confirmed] ABSENT from roster_current.tsv (grep 'Wedel' returns nothing). Dutch karateka, entered Kyokushin in 1973, listed on ja.wikipedia's 極真会館 article among the Dutch group (ジョン・ブルミン, ヤン・カレンバッハ, ルック・ホランダー, ハワード・ロブマン, ミッシェル・ウェーデル, ジェラルド・ゴルドー, ピーター・スミット) — the first three of whom ARE already rostered, so his absence is inconsistent. 1981 European heavyweight champion; 3rd World Open 1984; 4th European champion 1987; reached round 5 of the 4th World Open 1987 with four straight ippon wins before losing to Ademir da Costa. 197cm/104kg, nicknamed 'Europe's strongest man'. Later a marketing professor at Michigan State University. No death asserted. | https://ja.wikipedia.org/wiki/%E3%83%9F%E3%83%83%E3%82%B7%E3%82%A7%E3%83%AB%E3%83%BB%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%87%E3%83%AB | https://ja.wikipedia.org/wiki/%E6%A5%B5%E7%9C%9F%E4%BC%9A%E9%A4%A8",node_additions.csv
node_addition,Michio Yamada (J0094),"[japanese sweep/confirmed] 8th dan; ja.wikipedia 湖城流 names him as the last student authorised by 湖城嘉富 (C00107) and states that he alone still has a connection to the Kojō family (the 隠れ武士 line) since the family dojo closed in 1975. He runs a Kojō-ryū dojo in Tottori. This is a live, named holder of a target style with zero roster presence. | https://ja.wikipedia.org/wiki/%E6%B9%96%E5%9F%8E%E6%B5%81 | https://www.okinawabbtv.com/desc/10-%E6%B9%96%E5%9F%8E%E6%B5%81/",node_additions.csv
node_addition,Mie Nakayama (A0226),"[audit:shito-ryu] Needed for the Inoue>Nakayama link. Three-time consecutive WKF world kata champion (1982, 1984, 1986), the dominant women's kata competitor of the 1980s, trained in Hayashi-ha Shito-ryu under Yoshimi Inoue. Birth year no",node_additions.csv
node_addition,Mike Sadler (R0188),"[research/] Founded Shingo-ha Yoshukai, a distinct branch of the Yoshukai line.",node_additions.csv
node_addition,Miki Jisaburo (W0001),[research:https://ryukyu-bugei.com/?p=11696] Absent from dataset; learned from Oshiro Chojo 1929.,node_additions.csv
node_addition,Mikio Sueyoshi (R0243),"[oshukai/confirmed] CHINEN'S SUCCESSOR — the single most important missing person. Sueyoshi Mikio was elected President of the World Oshukai Federation after Chinen's death in September 2024. Okinawa Karate Navi lists 末吉幹雄 as the 代表者 (representative) of ワールド王修会 沖縄小林流空手道古武道連盟 総本部沖縄道場, the Okinawa headquarters dojo, which independently confirms both the kanji and his office. The federation's official country-branch pag",node_additions.csv
node_addition,Minh Tran Hieu (R0181),[research/] French Wado-ryu karateka; Wikidata records Masafumi Shiomitsu as his teacher. Dates beyond year of birth not established.,node_additions.csv
node_addition,Mir-Ali Seyidov (A0206),"[island anchor] First head coach of the Azerbaijani national karate team (Dinamo school, Baku); ru-wiki lists Fizuli Musayev among his students",node_additions.csv
node_addition,Mitsuru Nagaki (R0044),"[research/] Studied under Keigo Abe at Nihon University. Succeeded Abe as chief instructor of the Japan Shotokan Karate Association about a month after Abe's death on 21 December 2019, in accordance with Abe's wishes, and was promoted to 9th dan on 24 December 2022.",node_additions.csv
node_addition,Miyagi Hisateru (W0016),[research:https://ryukyu-bugei.com/?p=7432] Absent from dataset. Author of 'Karatedo'; student of Yabu Kentsu and Itosu Anko.,node_additions.csv
node_addition,Miyagi Minoru (J0041),"[10th-dan register] Born 22 June 1941 in Yomitan. Began Uechi-ryu at 19 at the Kadena dojo under Shinjo Seiyu; promoted hanshi 10th dan in December 2010 by the Okinawa Uechi-ryu Karatedo Hozonkai, of which he is head (Wikipedia lists Minoru",node_additions.csv
node_addition,Miyagi Takeshi (J0008),"[10th-dan register] Born 8 June 1935 in Shiroma, Urasoe (despite the Miyagi surname he is Shorin-ryu, not Goju-ryu). Hanshi 10th dan (2004); fourth president of the Okinawa Shorin-ryu Karate-do Kyokai from December 2012; former chairman of",node_additions.csv
node_addition,Miyahira Masanobu (J0004),[10th-dan register] Given name 昌信 is read 'Shoshin' in Western kobudo sources (Miyahira Shoshin). Long-time student of Matayoshi Shinpo; photographed with Matayoshi Shinpo and Kanei Katsuyoshi in the early 1970s. Became 2nd president of the,node_additions.csv
node_addition,Miyake Sango (W0023),[research:https://ryukyu-bugei.com/?tag=miyake-sango] Absent from dataset. Minimal data on the claim page (tag only); mainland budo instructor associated with early karate period. Low priority.,node_additions.csv
node_addition,Miyazato Kōsuke (J0042),"[10th-dan register] 10th dan, founder of the Seiryukan (清流館), honbu dojo in Urasoe. Sole student to whom Akamine Eisuke transmitted both his Ryukyu kobudo (Taira Shinken line) and the karate the school calls Funakoshi Shorin-ryu; Seiryukan",node_additions.csv
node_addition,Moritoshi Ikeda (R0173),"[research/] Not in the roster. He is one of only two students named in the Japanese biography of Uehara, the other being Motobu Chōsei, which makes him unusually prominent in a line that otherwise names almost nobody. Dates not found.",node_additions.csv
node_addition,Motobu Chochi (A0209),[motobu genealogy] 3rd head of the Motobu Udun (ja-wiki genealogy),node_additions.csv
node_addition,Motobu Chohei (A0207),"[motobu genealogy] Founder of the Motobu Udun, sixth son of King Sho Shitsu; the house transmitted udundi head to head from him",node_additions.csv
node_addition,Motobu Chokan (A0208),[motobu genealogy] 2nd head of the Motobu Udun (ja-wiki genealogy),node_additions.csv
node_addition,Motobu Chomo (A0219),[audit:motobu-udun] Second son of Motobu Choyu and intended family heir of Motobu Udundi; listed among Choyu's direct students on ja.wiki and received the art via Uehara Seikichi in Wakayama before dying in WWII. Essential endpoint for two,node_additions.csv
node_addition,Motobu Choryu (A0210),"[motobu genealogy] 4th head of the Motobu Udun, brother of Chochi, promoted to oji rank (ja-wiki genealogy)",node_additions.csv
node_addition,Motobu Choshin (A0029),[kojo-motobu-ryuei] 9th head of the House of Motobu (Motobu Aji Choshin) and father of Choyu and Choki; documented as teaching Choyu the family art Motobu Udundi from age six. Essential to complete Choyu's teacher chain. Dates not given in,node_additions.csv
node_addition,Motobu Naoki (A0220),[audit:motobu-udun] Eldest son of Motobu Chosei; became 3rd soke of Motobu Kenpo and head of Motobu Udundi on 14 June 2025 at Chosei's 100th-birthday ceremony (succession name 本部朝行; publishes internationally as Motobu Naoki). Essential for,node_additions.csv
node_addition,Motokuni Sugiura (A0167),"[wave4] Second Chief Instructor (首席師範) of the Japan Karate Association, 1991-2010, between Masatoshi Nakayama and Masaaki Ueki; studied under Gichin Funakoshi and Gigo (Yoshitaka) Funakoshi. Documented on the JKA official site (",node_additions.csv
node_addition,Musashi Miyamoto (N0153),"[book:Nagamine, Tales of Okinawa's Great Masters PDF 110] Absent. Miyamoto Musashi, 17th-century Japanese swordsman, cited by Nagamine for the Dokkodo and budo philosophy. Outside the karate lineage; recommend excluding.",node_additions.csv
node_addition,Myung Jae-nam (R0209),"[research/] Founding member of the Korea Hapkido Association in 1965 and, separately, founder of the Korea Hapki Association (한국 합기회), which merged into the Republic of Korea Hapkido Association in 1973. He exchanged technique with a Japanese aikido practitioner named Hirata from 1965 for about four years and folded a substantial body of aikido-like technique into his hapkido, which makes him the documented p",node_additions.csv
node_addition,Myung Kwang-sik (R0210),"[research/] The second student enrolled at Ji Han-jae's dojang in Ma Jang Dong, Seoul. Emigrated to the United States, opened his first school in Detroit and formed the World Hapkido Association there, then moved the headquarters to Los Angeles and later Tustin, California, as the World Hapkido Federation. A prolific author whose 1976 book was among the earliest English-language hapkido manuals. Distinct from",node_additions.csv
node_addition,Nakamoto Eishō (J0047),[10th-dan register] Sparsely documented beyond the register. The OKIC prefectural dojo roster gives the furigana Hideyuki for 英征 (the register prints the on-reading Eishō) and lists him as representative of the Okinawakan Ginowan dojo withi,node_additions.csv
node_addition,Nakamura Seiyū (J0010),[10th-dan register] Born 10 February 1941. Hanshi 10th dan in Okinawa Dento Shidokan karate and 10th dan in kobujutsu; disciple of Katsuya Miyahira (Shidokan founder) for more than 50 years. Began kobujutsu in Kochinda at age 6. Heads the N,node_additions.csv
node_addition,Nakata Mizuhiko (W0027),"[research:https://medium.com/@motobu715/motobu-ch%C5%8Dki-is-tomari-te-1c70d1dc4e2c] Absent from dataset (A0040 Pat Nakata unrelated). Karate essayist/associate of Motobu Choki; chronicler rather than lineage node, include per project polic",node_additions.csv
node_addition,Nakaza Seiei (J0011),"[10th-dan register] Born 1942, Okinawa. Began karate 1957 (Shuri-te) under Joen Nakazato (Shorinji-ryu founder); added Naha-te/Goju-ryu under Seiko Higa from 1960; from 1966 under Shugoro Nakazato (Shorin-ryu Shorinkan), becoming vice-direc",node_additions.csv
node_addition,Nakazato Bokuhitsu (W0018),[research:https://ryukyu-bugei.com/?p=7351] Absent from dataset (no Bokuhitsu among the Nakazatos). Tomari figure; death year uncertain per source.,node_additions.csv
node_addition,Nakazone Kinei (Nakasone Kinei) (J0016),"[10th-dan register] Goju-ryu hanshi 10th dan. Born 1 December 1936 in Goya, Okinawa City. Trained in Toguchi's Shoreikan from 1956, ran a Shoreikan dojo in Kin from 1962, joined Masanobu Shinjo's Shobukan in 1980 and led it from 1994, then",node_additions.csv
node_addition,Nam Tae-hi (A0003),"[island research] Bridge person: Chung Do Kwan senior under Won Kuk Lee, co-founder of the Oh Do Kwan with Choi Hong-hi (Q356335, already in tree) and described as Choi's right-hand man, and the documented instructor of Jhoon Rhee. Not pr",node_additions.csv
node_addition,Naoki Ishikawa (R0178),"[research/] Central figure in continental European Wado. Began karate at fourteen in Nagoya under an instructor recorded only as 'maître Yajima'; went to Europe at the request of Teruo Kono (already on the roster, Q957513), and was later appointed WIKF chief instructor for Europe by Tatsuo Suzuki. Taught in the Netherlands, Belgium, Germany, England and France.",node_additions.csv
node_addition,Naoki Omi (R0008),"[research/] Joint World Chief Instructor of Kofukan International, 9th dan, resident in France. A Doshisha University karate club member who answered Tani's 1970 call for instructors to develop Tani-ha Shito-ryu abroad; travelled from Tokyo to Paris in March 1972 with Keiji Tomiyama. Took over as joint chief instructor with Tomiyama when Yasuhiro Suzuki returned to Japan. Awarded 9th dan by the Fédération Fra",node_additions.csv
node_addition,Naoyuki Chitose (A0170),"[wave4] Grandson of the founder; received the Chito-ryu Soke title from his father Yasuhiro Chitose on 14 August 2023, becoming 3rd generation (Sandaime) Soke. Sources: https://usa-ickf.com/history and https://www.ickf.ca/histor",node_additions.csv
node_addition,Nariharu Kuramoto (R0147),"[research/] Uchi-deshi of Hideo Nakamura (中村日出夫, already held as Q11365653) after starting in Shitō-ryū at ten. Listed among Kyokushin-kan's honorary advisers. The style assignment here is inherited from the roster's existing treatment of Hideo Nakamura as Kyokushin; strictly Nakamura's own line is Kendōkai (拳道会), which may warrant separate treatment.",node_additions.csv
node_addition,Nisaburo Miki (J0080),"[japanese sweep/confirmed] Absent from the roster. Co-author with 高田瑞穂 Takada Mizuho of 拳法概説 (Kenpō Gaisetsu), published by the 東京帝国大学唐手研究会 (Tokyo Imperial University Karate Research Association), first edition 1929, revised edition 10 January 1930, reprinted by Yōju Shorin in 2002. He entered Tokyo Imperial University in 1928 and joined its karate club in the same year; the club had independently developed protective-gear karate and begun holding karate matches from 1927, making it one of the earliest documented sources of the bōgu-karate idea that the Butoku Kai-era universities carried forward. He travelled to Okinawa to research directly with Okinawan masters, and the illustrations in 拳法概説 closely track the photographs in Motobu Chōki's 1926 沖縄拳法唐手術組手編 — a relationship discussed critically on the Motobu-ryū sōke's blog. Significant as one of the very few pre-war mainland Japanese karate researchers with a published primary text. NO birth or death dates could be found despite repeated Japanese searching; I assert no death. Included at medium confidence for identity, high confidence for the publication facts. | https://ja.wikipedia.org/wiki/空手道 | https://note.com/motoburyu/n/n2bd1170c4835",node_additions.csv
