teacher_id,teacher,student_id,student,confidence,evidence,direction_flipped
Q699236,Kanryo Higaonna,A0012,Juhatsu Kyoda,high,research:https://en.wikipedia.org/wiki/Juhatsu_Kyoda | research:https://translesbian.wordpress.com/2013/05/30/kyoda-juhatsu-and-the-evolution-of-toon-goju-ryu/,
Q699236,Kanryo Higaonna,C00283,Koki Shiroma,medium,book:Bishop p.28,
Q699236,Kanryo Higaonna,C00657,Chogi Yoshimura,high,research:https://ja.wikipedia.org/wiki/%E7%BE%A9%E6%9D%91%E6%9C%9D%E7%BE%A9,
Q699236,Kanryo Higaonna,Q135222893,Tsuyoshi Chitose,medium,infobox:teacher,
Q699236,Kanryo Higaonna,Q221121,Chojun Miyagi,high,infobox:students | infobox:teacher | wikidata:P1066 | wikidata:P802,
Q699236,Kanryo Higaonna,Q3482287,Shinpan Gusukuma,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Shinpan_Gusukuma | text_pattern:learned_from,
Q699236,Kanryo Higaonna,Q3772405,Kanken Toyama,medium,research:https://en.wikipedia.org/wiki/Kanken_T%C5%8Dyama,
Q699236,Kanryo Higaonna,Q38585428,Shigeru Nakamura,low,research:https://pelletierskarate.com/about-karate/brief-history-of-okinawa-kenpo/ | research:https://www.usadojo.com/shigeru-nakamura/,
Q699236,Kanryo Higaonna,Q453505,Kenwa Mabuni,high,infobox:students | infobox:teacher,
Q699236,Kanryo Higaonna,Q7447367,Seko Higa,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa | wikidata:P1066 | wikidata:P802,
Q699236,Kanryo Higaonna,W0022,Tokuda Antei,high,research:https://ryukyu-bugei.com/?p=7324,
Q705617,Chomo Hanashiro,C00003,Anbun Tokuda,high,research:https://ryukyu-bugei.com/?p=7324,
Q705617,Chomo Hanashiro,C00107,Kafu Kojo,low,research:https://simonechierchini.com/2020/04/29/kojo-ryu-karate-lo-stile-fantasma-di-okinawa/,
Q705617,Chomo Hanashiro,C00494,Seitoku Higa,high,book:Bishop p.174,
Q705617,Chomo Hanashiro,Q135222893,Tsuyoshi Chitose,medium,infobox:teacher,
Q705617,Chomo Hanashiro,Q15987180,Chozo Nakama,high,infobox:students,
Q705617,Chomo Hanashiro,Q38585428,Shigeru Nakamura,medium,research:https://www.okinawakenpokarate.com/history.php | research:https://www.usadojo.com/shigeru-nakamura/ | research:https://pelletierskarate.com/about-karate/brief-history-of-okinawa-kenpo/,
Q705617,Chomo Hanashiro,Q557301,Ankichi Arakaki,high,infobox:students | infobox:teacher | text_context:teacher_keyword | wikidata:P1066 | wikidata:P802,
Q705617,Chomo Hanashiro,Q7446702,Seiichi Akamine,high,wikidata:P802,
Q705617,Chomo Hanashiro,W0002,Hiroshi Kinjo,high,research:https://ja.wikipedia.org/wiki/金城裕,
Q706389,Choyu Motobu,A0219,Chomo Motobu,medium,research:https://ja.wikipedia.org/wiki/本部朝勇,
Q706389,Choyu Motobu,C00037,Chomo Motobu,low,research:https://www.motobu-ryu.org/本部御殿手/本部御殿手宗家/本部朝勇/ | research:https://ja.wikipedia.org/wiki/本部御殿,
Q706389,Choyu Motobu,C00236,Kensei Kinjo,low,research:https://medium.com/motobu-ryu-blog/motobu-ch%C5%8Dy%C5%ABs-goj%C5%ABshiho-ec8332145ab1,
Q706389,Choyu Motobu,C00478,Seikichi Uehara,high,research:https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%8E%9F%E6%B8%85%E5%90%89 | research:https://www.motobu-ryu.org/%E6%9C%AC%E9%83%A8%E5%BE%A1%E6%AE%BF%E6%89%8B/%E5%BE%A1%E6%AE%BF%E6%89%8B%E3%82%92%E4%BC%9D%E3%81%88%E3%82%8B%E4%BD%BF%E5%91%BD/ | research:https://webhiden.jp/master/_uehara_seikichi/,
Q706389,Choyu Motobu,C00514,Shinsuke Kaneshima,high,research:https://medium.com/@motobu715/kaneshima-shinsuke-and-motobu-ch%C5%8Dy%C5%AB-14864cb9eae8 | research:https://en.wikipedia.org/wiki/Motobu_Ch%C5%8Dy%C5%AB,
Q706389,Choyu Motobu,Q1147708,Choki Motobu,medium,book:Bishop p.88,
Q706389,Choyu Motobu,Q135222893,Tsuyoshi Chitose,medium,infobox:teacher | research:https://en.wikipedia.org/wiki/Motobu_Ch%C5%8Dy%C5%AB | research:https://en.wikipedia.org/wiki/Tsuyoshi_Chitose,
Q706726,Gozo Shioda,Q13424717,Kyoichi Inoue,high,infobox:students,
Q706726,Gozo Shioda,Q16187228,Robert Mustard,medium,infobox:students,
Q706726,Gozo Shioda,Q21482428,Jacques Payet,medium,infobox:students,
Q706726,Gozo Shioda,Q4457146,Tsutomu Chida,medium,infobox:students,
Q706726,Gozo Shioda,Q4467319,Kiyoyuki Terada,high,infobox:students | wikidata:P802,
Q706726,Gozo Shioda,Q6212631,Joe Thambu,high,wikidata:P802,
Q706726,Gozo Shioda,Q7677342,Takashi Kushida,medium,infobox:students,
Q706726,Gozo Shioda,Q7850204,Tsuneo Ando,medium,infobox:students,
Q706726,Gozo Shioda,Q8049998,Yasuhisa Shioda,medium,infobox:students,
Q706955,Tadashi Nakamura,J0182,William Oliver,high,research:https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%A3%E3%83%AA%E3%82%A2%E3%83%A0%E3%83%BB%E3%82%AA%E3%83%AA%E3%83%90%E3%83%BC,
Q709520,Tetsuhiko Asai,A0193,Masao Kagawa,high,research:https://ja.wikipedia.org/wiki/%E9%A6%99%E5%B7%9D%E6%94%BF%E5%A4%AB,
Q709520,Tetsuhiko Asai,Q7397534,Sadamu Uriu,medium,infobox:students,
Q715769,Sokon Matsumura,A0236,Ishimine Pechin,medium,book:Bishop p.62,
Q715769,Sokon Matsumura,C00257,Kiyuna Pechin,high,research:https://medium.com/motobu-ryu-blog/kiyuna-p%C4%93chin-9e7bceecfc32,
Q715769,Sokon Matsumura,C00354,Tawata Pechin,low,research:https://www.ryukyukobudousa.com/lineage/yabiku-moden,
Q715769,Sokon Matsumura,C00436,Ryosei Kuwae,high,research:https://funakoshikaratekenpokenkyukai.blogspot.com/2014/03/the-seven-virtues-of-martial-arts.html | research:https://medium.com/motobu-ryu-blog/kata-of-matsumura-sokon-48fe587cd136 | research:https://www.kanazawa.ch/karate-do/grosse-meiste/sokon-matsumura.html,
Q715769,Sokon Matsumura,C00448,Sakihara Pechin,medium,research:https://worldbudokan.com/worlbudokanhome/articles-2/sokon-matsumura/ | research:https://www.kanazawa.ch/karate-do/grosse-meiste/sokon-matsumura.html,
Q715769,Sokon Matsumura,C00657,Chogi Yoshimura,high,research:https://ja.wikipedia.org/wiki/%E6%9D%BE%E6%9D%91%E5%AE%97%E6%A3%8D | research:https://ja.wikipedia.org/wiki/%E7%BE%A9%E6%9D%91%E6%9C%9D%E7%BE%A9,
Q715769,Sokon Matsumura,Q1147708,Choki Motobu,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Motobu_Ch%C5%8Dki | wikidata:P1066 | wikidata:P802,
Q715769,Sokon Matsumura,Q2393877,Chotoku Kyan,high,infobox:students | infobox:teacher | wikidata:P1066 | wikidata:P802,
Q715769,Sokon Matsumura,Q3028499,Kosaku Matsumora,low,research:https://ryukyu-bugei.com/?p=4123,
Q715769,Sokon Matsumura,Q41105,Gichin Funakoshi,medium,infobox:students | infobox:teacher | wikidata:P802,
Q715769,Sokon Matsumura,Q527422,Anko Itosu,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Matsumura_S%C5%8Dkon | research:https://www.kanazawa.ch/karate-do/grosse-meiste/sokon-matsumura.html | text_context:teacher_keyword | wikidata:P1066 | wikidata:P802,
Q715769,Sokon Matsumura,Q6956791,Nabe Matsumura,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Matsumura_S%C5%8Dkon | research:https://worldbudokan.com/worlbudokanhome/articles-2/sokon-matsumura/ | wikidata:P1066 | wikidata:P802,
Q715769,Sokon Matsumura,Q705617,Chomo Hanashiro,medium,infobox:students | infobox:teacher,
Q715769,Sokon Matsumura,Q706389,Choyu Motobu,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Motobu_Ch%C5%8Dy%C5%AB | wikidata:P1066 | wikidata:P802,
Q715769,Sokon Matsumura,Q721201,Anko Azato,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Matsumura_S%C5%8Dkon | research:https://worldbudokan.com/worlbudokanhome/articles-2/sokon-matsumura/ | wikidata:P1066 | wikidata:P802,
Q715769,Sokon Matsumura,Q722028,Kentsu Yabu,high,infobox:students | infobox:teacher | wikidata:P1066 | wikidata:P802,
Q715769,Sokon Matsumura,Q99517310,Chofu Kyan,high,wikidata:P802,
Q716133,Keinosuke Enoeda,A0196,Yoshinobu Ohta,high,research:https://www.jka-england.org/ohta-sensei/ | research:https://en.wikipedia.org/wiki/JKA_England,
Q716133,Keinosuke Enoeda,Q29043185,Norman Robinson,medium,infobox:students,
Q716133,Keinosuke Enoeda,Q3518915,Terry O'Neill,high,research:https://en.wikipedia.org/wiki/Terry_O%27Neill_(martial_artist),
Q716133,Keinosuke Enoeda,Q5228927,Dave Hazard,high,infobox:students | wikidata:P802,
Q716133,Keinosuke Enoeda,Q527659,Andy Sherry,medium,infobox:students,
Q716133,Keinosuke Enoeda,Q5485463,Frank Brennan,medium,infobox:students,
Q716133,Keinosuke Enoeda,Q5668035,Harry Cook,high,wikidata:P802,
Q716133,Keinosuke Enoeda,Q7151260,Paul Herbert,high,wikidata:P802,
Q716133,Keinosuke Enoeda,Q7800728,Ticky Donovan,medium,infobox:teacher,
Q721201,Anko Azato,Q1147708,Choki Motobu,low,research:https://medium.com/@motobu715/motobu-ch%C5%8Dki-is-tomari-te-1c70d1dc4e2c,
Q721201,Anko Azato,Q41105,Gichin Funakoshi,high,infobox:students | infobox:teacher | text_pattern:taught | wikidata:P1066 | wikidata:P802,
Q722028,Kentsu Yabu,A0012,Juhatsu Kyoda,medium,"book:Cramer, The History of Karate and the Masters Who Made It SECTION 23",
Q722028,Kentsu Yabu,C00232,Kenko Nakaima,high,book:Bishop p.20,
Q722028,Kentsu Yabu,C00319,Shinkin Gima,high,research:http://findingkarate.com/wordpress/shinkin-gima/,
Q722028,Kentsu Yabu,N0176,Kitatsu Kawasaki,medium,"book:Nagamine, Tales of Okinawa's Great Masters PDF PAGE 165",
Q722028,Kentsu Yabu,Q3772405,Kanken Toyama,medium,infobox:students,
Q722028,Kentsu Yabu,Q38585428,Shigeru Nakamura,medium,research:https://www.okinawakenpokarate.com/history.php | research:https://www.usadojo.com/shigeru-nakamura/ | research:https://pelletierskarate.com/about-karate/brief-history-of-okinawa-kenpo/,
Q722028,Kentsu Yabu,W0016,Hisateru Miyagi,high,research:https://ryukyu-bugei.com/?p=7432,
Q723832,Shinken Taira,A0085,Sadaaki Sakagami,high,research:https://www.itosu-ryu.net/soke,
Q723832,Shinken Taira,C00034,Eizo Shimabukuro,medium,research:https://en.wikipedia.org/wiki/Sh%C5%8Dbayashi_Sh%C5%8Drin-ry%C5%AB | research:https://www.ikigaiway.com/in-memoriam-shimabukuro-eizo/,
Q723832,Shinken Taira,C00035,Eisuke Akamine,high,research:https://en.wikipedia.org/wiki/Taira_Shinken | research:https://ryukyu-kobudo.net/eisuke-akamine/ | research:https://www.usadojo.com/eisuke-akamine/,
Q723832,Shinken Taira,C00040,Fumio Nagaishi,high,research:https://ryukyu-bugei.com/?p=5186,
Q723832,Shinken Taira,C00201,Masahiro Nakamoto,high,research:https://www.karatebyjesse.com/gendai-no-bushi-nakamoto-masahiro-pt-1/ | research:https://budojapan.com/guide/post_251/,
Q723832,Shinken Taira,C00211,Katsuhiko Minowa,high,research:https://ryukyu-bugei.com/?p=5186,
Q723832,Shinken Taira,C00440,Ryusho Sakagami,high,research:https://shuriway.com/sakagami.html | research:https://www.itosu-ryu.net/soke,
Q723832,Shinken Taira,J0107,Masakazu Kinjo,medium,research:https://www.d3b.jp/npcolumn/8912,
Q723832,Shinken Taira,Q1473967,Fumio Demura,high,infobox:teacher | research:http://findingkarate.com/wordpress/spotlight-fumio-demura-the-real-mr-miyagi/ | research:https://en.wikipedia.org/wiki/Fumio_Demura | wikidata:P1066 | wikidata:P802,
Q723832,Shinken Taira,Q15987228,Yuchoku Higa,medium,research:https://ja.wikipedia.org/wiki/%E5%B9%B3%E4%BF%A1%E8%B3%A2,
Q723832,Shinken Taira,Q27363,Tatsuo Shimabuku,high,infobox:teacher | research:https://en.wikipedia.org/wiki/Tatsuo_Shimabuku,
Q723832,Shinken Taira,Q6918025,Motokatsu Inoue,high,research:https://en.wikipedia.org/wiki/Motokatsu_Inoue,
Q723832,Shinken Taira,W0008,Takamura Seiko,high,research:https://ryukyu-bugei.com/?p=9238,
Q727360,Kenei Mabuni,A0090,Kenyu Mabuni,high,research:https://shitoryugreece.com/history/kenyu-mabuni?lang=en | research:https://en.wikipedia.org/wiki/Mabuni_Kenei,
Q727360,Kenei Mabuni,A0204,Yasunari Ishimi,high,research:https://en.wikipedia.org/wiki/Yasunari_Ishimi,
Q7350475,Robert Trias,Q5176649,Count Dante,medium,infobox:students,
Q7350475,Robert Trias,Q7924865,Vic Moore,high,wikidata:P802,
Q7446670,Seigi Nakamura,Q5104212,Chokei Kishaba,high,infobox:students | research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Kishaba_Juku | wikidata:P802,
Q7446670,Seigi Nakamura,Q6378081,Katsuhiko Shinzato,medium,infobox:students | research:https://en.wikipedia.org/wiki/Katsuhiko_Shinzato | research:https://en.wikipedia.org/wiki/Sh%C5%8Drin-ry%C5%AB_Kishaba_Juku,
Q7446670,Seigi Nakamura,Q7827674,Toshihiro Oshiro,medium,infobox:students | infobox:teacher,
Q7446692,Seigo Tada,Q2869852,Atsuko Wakai,medium,infobox:students,
Q7446692,Seigo Tada,Q3272171,Yukari Oshima,low,infobox:students,
Q7446703,Seiichi Iju,Q3482635,Shugoro Nakazato,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Shugoro_Nakazato | wikidata:P1066 | wikidata:P802,
Q7446788,Seiko Fujita,Q16089695,Satoshi Saito,high,infobox:teacher,
Q7446788,Seiko Fujita,Q6753487,Manzo Iwata,high,infobox:teacher | research:https://en.wikipedia.org/wiki/Manzo_Iwata | research:https://www.shuriway.com/manzoiwata.html,
Q7446788,Seiko Fujita,Q6918025,Motokatsu Inoue,high,research:https://en.wikipedia.org/wiki/Motokatsu_Inoue,
Q7446788,Seiko Fujita,Q727360,Kenei Mabuni,medium,infobox:teacher,
Q7447367,Seko Higa,A0123,Tetsuhiro Hokama,high,research:https://www.jissenkarate.com/tetsuhiro-hokama/ | research:https://www.kenshikai.org/hokama-tetsuhiro-hanshi.html | research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa,
Q7447367,Seko Higa,A0132,Seiko Fukuchi,high,research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa | research:https://historyandstoriesofgojuryu.blogspot.com/2020/12/dojo-of-seiko-higa-lineage.html,
Q7447367,Seko Higa,A0133,Eiki Kurashita,high,research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa | research:https://historyandstoriesofgojuryu.blogspot.com/2020/12/dojo-of-seiko-higa-lineage.html,
Q7447367,Seko Higa,A0138,Masanobu Shinjo,medium,research:https://budojapan.com/karate/dm05e/ | research:https://kobukangoju.wordpress.com/history/,
Q7447367,Seko Higa,C00002,Akio Kinjo,high,book:Bishop p.37,
Q7447367,Seko Higa,C00013,Chihan Yohena,high,research:https://ja.wikipedia.org/wiki/%E6%AF%94%E5%98%89%E4%B8%96%E5%B9%B8,
Q7447367,Seko Higa,C00018,Choboku Takamine,high,research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa,
Q7447367,Seko Higa,C00032,Eikichi Fukumoto,high,research:https://historyandstoriesofgojuryu.blogspot.com/2020/12/dojo-of-seiko-higa-lineage.html,
Q7447367,Seko Higa,C00044,Choyu Kiyuna,high,research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa,
Q7447367,Seko Higa,C00081,Hisao Aizawa,high,book:Bishop p.37,
Q7447367,Seko Higa,C00101,Juei Tamaki,high,research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa,
Q7447367,Seko Higa,C00130,Hoshu Taira,high,book:Bishop p.37,
Q7447367,Seko Higa,C00176,Kanbun Izumigawa,high,book:Bishop p.37,
Q7447367,Seko Higa,C00230,Kenjiro Chiba,high,book:Bishop p.37,
Q7447367,Seko Higa,C00232,Kenko Nakaima,high,book:Bishop p.37,
Q7447367,Seko Higa,C00238,Noboru Amakawa,high,book:Bishop p.37,
Q7447367,Seko Higa,C00272,Seigoro Koizumi,high,book:Bishop p.37,
Q7447367,Seko Higa,C00279,Seiki Arakaki,high,book:Bishop p.59,
Q7447367,Seko Higa,C00284,Koki Sunabe,high,book:Bishop p.37,
Q7447367,Seko Higa,C00286,Komei Akamine,high,book:Bishop p.37,
Q7447367,Seko Higa,C00322,Mamoru Oshiro,high,book:Bishop p.37,
Q7447367,Seko Higa,C00475,Seikichi Higa,high,research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa | research:https://www.shuriway.com/seiko-higa.html,
Q7447367,Seko Higa,C00505,Shigemitsu Morine,high,book:Bishop p.37,
Q7447367,Seko Higa,C00586,Teruo Hayashi,low,research:https://www.internationalshitoryu.com/aboutus/organization-chart/hayashi-teruo/,
Q7447367,Seko Higa,C00658,Yoshinobu Sugai,high,book:Bishop p.37,
Q7447367,Seko Higa,C00665,Yuki Morobashi,high,book:Bishop p.37,
Q7447367,Seko Higa,C00668,Yusho Higa,high,book:Bishop p.37,
Q7447367,Seko Higa,J0002,Seitoku Matayoshi,medium,research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa,
Q7447367,Seko Higa,J0011,Seiei Nakaza,medium,research:https://www.kiyobukan.com/about-us/hanshi-judan-nakaza-seiei,
Q7447367,Seko Higa,J0021,Seikō Kina,medium,research:https://xn--dsseldorf-karate-jzb.de/kata-seisan/ (after WWII one of the senior students at Higa Seiko's Itoman dojo),
Q7447367,Seko Higa,J0024,Ishimine Chōshin,medium,"research:https://ryukyu-bugei.com/?p=6892 and https://yamada-san.blogspot.com/2007/12/oral-history-about-kanryo-higaonna.html (first-rate disciple of Higa Seiko, devoted his youth to training under him)",
Q7447367,Seko Higa,J0039,Yoshitsune Senaga,medium,research:http://karate-k.ru/yoshitsune-senaga-1,
Q7447367,Seko Higa,Q16006586,Kanki Izumigawa,high,infobox:students | research:https://en.wikipedia.org/wiki/Kanki_Izumigawa | research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa,
Q7447367,Seko Higa,Q1908090,Shinpo Matayoshi,high,book:Bishop p.37,
Q7447367,Seko Higa,Q3954660,Seikichi Toguchi,high,research:https://en.wikipedia.org/wiki/Sek%C5%8D_Higa | text_context:teacher_keyword,
Q7447367,Seko Higa,Q7446702,Seiichi Akamine,high,research:https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B6%BA%E8%AA%A0%E4%B8%80,
Q7677484,Takayoshi Nagamine,A0061,Joseph Carbonara,low,research:https://srkdi.org/shorin-ryu-history-1 | research:https://ecbbacademy.com/about-owner.html,
Q7677484,Takayoshi Nagamine,A0062,Jerry Figgiani,low,research:https://ecbbacademy.com/about-owner.html,
Q780966,Seiji Isobe,A0146,Glaube Feitosa,high,research:https://en.wikipedia.org/wiki/Seiji_Isobe | research:https://en.wikipedia.org/wiki/Glaube_Feitosa,
Q780966,Seiji Isobe,A0147,Ewerton Teixeira,high,research:https://en.wikipedia.org/wiki/Seiji_Isobe,
Q780966,Seiji Isobe,J0183,Ademir da Costa,high,research:https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%87%E3%83%9F%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%80%E3%83%BB%E3%82%B3%E3%82%B9%E3%82%BF,
Q780966,Seiji Isobe,Q3081845,Francisco Filho,high,research:https://en.wikipedia.org/wiki/Seiji_Isobe | research:http://findingkarate.com/wordpress/francisco-filho/,
Q8014128,William Kwai Sun Chow,A0230,Adriano Emperado,high,research:https://en.wikipedia.org/wiki/Adriano_Directo_Emperado | research:https://www.kajukenbo.com/directory/sijo-adriano-emperado,
Q8014128,William Kwai Sun Chow,Q653633,Ed Parker,high,infobox:teacher | wikidata:P1066,
Q8031976,Wong Chung-Yoh,Q542989,Chatan Yara,medium,wikidata:P1066,
Q9096235,Won Kuk Lee,A0001,Hwang Kee,low,research:https://en.wikipedia.org/wiki/Hwang_Kee | research:https://fightingarts.com/storming-the-fortress-a-history-of-taekwondo-part-four/,
Q9096235,Won Kuk Lee,A0003,Nam Tae-hi,high,research:https://en.wikipedia.org/wiki/Nam_Tae-hi,
Q9096235,Won Kuk Lee,A0150,Son Duk-sung (Duk Sung Son),high,research:https://en.wikipedia.org/wiki/Son_Duk-sung | research:https://www.kidokwan.org/korean-martial-art-kwans/chung-do-kwan-%EC%B2%AD%EB%8F%84%EA%B4%80-%E9%9D%92%E6%BF%A4%E9%A4%A8/grandmaster-duk-sung-sons-korean-karate-part-1/,
Q9096235,Won Kuk Lee,A0156,Uhm Woon-kyu,high,research:https://en.wikipedia.org/wiki/Chung_Do_Kwan | research:http://www.taekwondo-training.com/chung-do-kwan/grand-master-uhm-woon-kyu,
Q9096235,Won Kuk Lee,A0173,Lee Yong-woo,high,research:https://en.wikipedia.org/wiki/Won_Kuk_Lee | research:https://en.wikipedia.org/wiki/Kwan_(martial_arts),
Q9096235,Won Kuk Lee,J0154,Yoo Eung-jun,high,research:https://m.cafe.daum.net/tsa./IqRR/10,
Q9096235,Won Kuk Lee,J0155,Kang Suh-chong,high,research:https://m.cafe.daum.net/tsa./IqRR/10,
Q9096235,Won Kuk Lee,J0156,Hyun Jong-myun,high,research:https://m.cafe.daum.net/tsa./IqRR/10,
Q9096235,Won Kuk Lee,J0157,Ko Jae-chun,medium,research:https://m.cafe.daum.net/tsa./IqRR/10,
Q9096235,Won Kuk Lee,J0158,Woo Jong-lim,medium,research:https://m.cafe.daum.net/tsa./IqRR/10,
Q9096235,Won Kuk Lee,J0159,Baek Joon-ki,medium,research:https://m.cafe.daum.net/tsa./IqRR/10,
Q9096235,Won Kuk Lee,J0160,Kim Suk-kyu,medium,research:https://m.cafe.daum.net/tsa./IqRR/10,
Q9096235,Won Kuk Lee,J0161,Kwak Kuen-sik,medium,research:https://m.cafe.daum.net/tsa./IqRR/10,
Q9096235,Won Kuk Lee,J0162,Chung Yong-taek,high,research:https://en.wikipedia.org/wiki/Chung_Do_Kwan,
Q9096235,Won Kuk Lee,J0163,Park Hae-man,medium,research:https://en.wikipedia.org/wiki/Chung_Do_Kwan,
Q9096235,Won Kuk Lee,Q1046410,Jhoon Rhee,low,research:https://arlingtonkicks.com/the-jhoon-rhee-story-part-two/ | research:https://en.wikipedia.org/wiki/Jhoon_Rhee,
Q912181,Nicholas Pettas,Q6426232,Koichi Pettas,high,infobox:students | research:https://en.wikipedia.org/wiki/Koichi_Pettas | research:https://en.wikipedia.org/wiki/Nicholas_Pettas | wikidata:P802,
Q912181,Nicholas Pettas,Q64929894,Leona Pettas,high,infobox:students,
Q919033,Hideyuki Ashihara,Q2636225,Kazuyoshi Ishii,high,infobox:students | research:https://en.wikipedia.org/wiki/Hideyuki_Ashihara | wikidata:P802,
Q919033,Hideyuki Ashihara,Q562887,Joko Ninomiya,high,infobox:students | infobox:teacher | research:https://en.wikipedia.org/wiki/Hideyuki_Ashihara | research:https://en.wikipedia.org/wiki/Joko_Ninomiya | wikidata:P1066 | wikidata:P802,
